sentence	sentence_id	locale	reason
Нет, странная ты девушка, право, странная	f39f04b02cc371f36ab232fffa0b42b6ba3f10d834367c0ad0ca1d40eb4ad49e	ru	grammar-or-spelling
Я взглянул на полати и увидел черную бороду и два сверкающие глаза.	5a81d950f2a456d54a118ade6ae6fbc60918f8ed3bc95db51a91ddbb8e47939b	ru	grammar-or-spelling
Швабрин подошел ко мне с своим подносом; но я вторично от него отворотился.	460e1658a14405fab5f9b8627913f5628e81abc6125fd84b8f9e2223ccf12f41	ru	grammar-or-spelling
Поп и попадья крестились, услыша, что Пугачеву известен их обман.	21a2d5d969ba02a1bb2e928daa2c89a5a388ee71e16df405d9b336648608b94d	ru	grammar-or-spelling
Они должна провести ряд надстроек на операционной системой хоста	8a6cce5fee9f1e70c86f6bf3aebbe1603617a03f4596c64f681a590ab5e966fa	ru	grammar-or-spelling
Терроризм и экстремизм можно победить только благодаря свободе, демократии и процветанию в мире.	01802d0939eece60d918cf0105c8b57e3c29cf2e17657fcddb50807c1dc1dab8	ru	offensive-language
Терроризм и экстремизм можно победить только благодаря свободе, демократии и процветанию в мире.	01802d0939eece60d918cf0105c8b57e3c29cf2e17657fcddb50807c1dc1dab8	ru	grammar-or-spelling
Терроризм и экстремизм можно победить только благодаря свободе, демократии и процветанию в мире.	01802d0939eece60d918cf0105c8b57e3c29cf2e17657fcddb50807c1dc1dab8	ru	difficult-pronounce
Мы является представители различных национальностей, но принадлежим к единому роду человеческому.	01435023d45eb8f73608b757dde15150736ab2148387350c577a58f344700f23	ru	offensive-language
Мы является представители различных национальностей, но принадлежим к единому роду человеческому.	01435023d45eb8f73608b757dde15150736ab2148387350c577a58f344700f23	ru	grammar-or-spelling
Мы является представители различных национальностей, но принадлежим к единому роду человеческому.	01435023d45eb8f73608b757dde15150736ab2148387350c577a58f344700f23	ru	difficult-pronounce
Слово имеет Мексика.	0f233488f64dda4245122be800600493d19f640540de74745910369953d8108d	ru	grammar-or-spelling
Управляет с помощью средств ввод-вывода: мыши, клавиатуры и монитора	15706b6f56ba46ed16f71578137a890f93ed873d1f042512a48db0ef83c8670d	ru	grammar-or-spelling
Стремясь добиться этой безопасности, мы также не забываем и о необходимости охранять здоровья.	15e4518befa788ee3cb51ce8a41e32f3fd43190ce1c00c0c1e20e7968bd267bb	ru	grammar-or-spelling
Их пестициды не перепистицидят наши по своей пестицидности.	40e83980c27308915bd35d9b63708c22521dec96f7e2cb907cbccb557fc8ef1a	ru	grammar-or-spelling
Их пестициды не перепистицидят наши по своей пестицидности.	40e83980c27308915bd35d9b63708c22521dec96f7e2cb907cbccb557fc8ef1a	ru	difficult-pronounce
Конференции по разоружению должна идти в авангарде формирования новых схем международной безопасности.	1ebe7834a7a7d75cb19e770d673d63d3ac0240f9c2933b90e30034ea05dd67a5	ru	grammar-or-spelling
С вишен галок поп, пугая, в саду увидел попугая, мимо Пахом ехал верхом.	84fe70c7074111a06b6313433397838334c216bad324dc998cdf2bfa8cad8d31	ru	difficult-pronounce
Затем буду рисовать областную дорожную сеть до тертьего уровня.	a5614e26fc5e1903541cde16ffe7ac983a04ac05e6dafb6b3094fd0607a9039a	ru	grammar-or-spelling
Затем буду рисовать областную дорожную сеть до тертьего уровня.	a5614e26fc5e1903541cde16ffe7ac983a04ac05e6dafb6b3094fd0607a9039a	ru	grammar-or-spelling
В этих местах я не надеялся на помощь. Ви услыхали мой выстрелы?	7933cd5f1f088e84531959adc75101e0f1e026affb4ce3ed93f725f0e3ecfc59	ru	grammar-or-spelling
Пока ее не порвут в клочья.	1b42540163ad74de6aeb100a5b41c0e8a4da3da9f467166ed8e7c3dc129cec63	ru	grammar-or-spelling
Прежде чем завершить свое выступление, я хотел бы подтвердить важность качественного аспекта ядерного разоружения.	1db9054c2a8cc42847661b62403f6b2df53d8290e752b7cf30ef88840bdb220e	ru	grammar-or-spelling
Сильно дурак. Снасяла крисит, а потом стрелит. Надо снасяла стрелить.	5a1e3db1df98e21014d5be260cebcae8b9ed6c0b9ea377521ca920a0a4326b3f	ru	difficult-pronounce
Кубра на кубру щи варила, пришедши букара, да выхлебала.	47f5293d5d613b5cfbcdbf7c2e4d95994efc1c507fa2fbc54ed7b6e22104164a	ru	difficult-pronounce
Я благодарю государства − члены и наблюдатели Конференции, которые участвовали в этом мероприятии.	243a134a07d8325736d6719a0ab5828dda14c964cc8d91f6cb2f228b671584d7	ru	grammar-or-spelling
Ну, а об русских ученых вы, вероятно, но имеете столь лестного понятия?	eb575fd6e574ca947733d2764944b476213aea38674150e9b5370e2f206d198e	ru	grammar-or-spelling
Сциллу недооценки вытесненного бессознательного и Харибду склонности измерять нормальное исключительно меркой патологического.	fa308a5328c1d3ee012a81ec5042de6be4cd342ace4246acb03e62f1c8e4b60e	ru	grammar-or-spelling
Он до того задумался, что позабыл и подслушивать.	3630425338ae7fef36069ab525631fdd2148d4cd53f9cc274471734b096eeb76	ru	difficult-pronunciation
Ничего он не грузинчик, а просто армяшка	3c6d9a93aa622606044765689bc57ac1c9acd2e2d365598f532c36af6a71b1ce	ru	offensive-language
Мальчик, продавец квасу, не спускал с нее глаз.	2db0abfec71b74e9c9626f5c3eca79ee2aa220dbe164ffb0385c4e3225638158	ru	grammar-or-spelling
Следующий выступающий — представитель Эфиопии посол Гетахун.	3095a6935434c8aafdcb7e7fcb57d617e5d15c7a0195683aee8b0099d8e0708e	ru	difficult-pronunciation
Проектирование оркестрации контейнеров	4e44c47af89d9d0264a40f34314f88c166d589415ff2bc309e66b7e9fcf9198b	ru	?? ???????? ??????????? ???? 
С тех пор я угомонился, если не поумнел.	445e8319cfd0c1866e85047fb93554e1b738a29ccb7ff453108fb0274d2c6463	ru	?????????.
Не носил я Вам букетов.	45cf7f91cc5908c3aba2c59bb74fba4ebdf057936e8af1adbc4b800eefe6823c	ru	?????????
Девять миллионов человек попрежнему ожидают лечения, и их жизнь находится в опасности.	47dc8b31716ff07c0bb6fac9da14e74fe63cc7a2bf743eca10572bf429d4ee12	ru	grammar-or-spelling
Финляндия искренне приветствует постоянные усилия по всемирному контролю за вооружениями и ядерному разоружения.	4340df73dfc8d4d14371c7b667f1118dce6bd75302f608fa7dcc909121cb5a1d	ru	grammar-or-spelling
Не ослабляя внимания к лечению инфекционных заболеваний, мы хотим начать бороться с неинфекционными болезными.	46f995a9e5d6cd19853a695909781bf993ba90366e98fd8ff9b61c073a30ea32	ru	grammar-or-spelling
Финляндия искренне приветствует постоянные усилия по всемирному контролю за вооружениями и ядерному разоружения.	4340df73dfc8d4d14371c7b667f1118dce6bd75302f608fa7dcc909121cb5a1d	ru	grammar-or-spelling
Это потребует остановки процесса на старом хосте и перезапуском на новом	8aeca514b68c7d1390a078b07e86a307a3e599bd6a60b5f855e82a844f983af0	ru	grammar-or-spelling
Мы твердо встали на сторону свободу и основных прав человека.	4649865e4f3184bae61091d5056a885514f221c65d1ddf8a07bd458a3c3c8b74	ru	grammar-or-spelling
Это еще один методов запугивания или наказания стран.	45ba5b675704be2ec25c97d11ba8f4c90f22813d61c12758a1ea590cae79475b	ru	grammar-or-spelling
Вместо этого масштабы насилия и репрессий расшились за последние несколько недель.	493e23fd738fe6319b161fe1aab2b13eaf07c421ea215be3449a58c41139f22c	ru	grammar-or-spelling
Гостевая операционная система работала на виртуальном оборудовании, идентичному физическому	bc45c3a6c6153451e833f5eb30b0cc271e4a268ed7e31a1534c7354a53ed7ca8	ru	grammar-or-spelling
Вчетвертых, я хотел бы коснуться вопроса об укреплении институциональной памяти Канцелярии Председателя Генеральной Ассамблеи.	4350090a448be345256ead4ff2c41d183ca6859d014c83da68861d1de0397792	ru	grammar-or-spelling
За Тлателолко последовали договоры Раротонга и Пелиндабский, монгольская инициатива и центральноазиатский Договор.	506a85ba68618bc54faf028b0b567e8831812dbd9fc8c80418b05a3e3d3c5452	ru	difficult-pronounce
Она выступит с заявлением в своем личном качестве.	6822fc20891042da8f19bef56729cb5e4a94fb7e543f9aa2c4f3d3794ae0858d	ru	?????? ? ??? ???? ???????????? ?????. 
Сильно дурак. Снасяла крисит, а потом стрелит. Надо снасяла стрелить.	5a1e3db1df98e21014d5be260cebcae8b9ed6c0b9ea377521ca920a0a4326b3f	ru	grammar-or-spelling
Эта борьбе стоила нашему народу миллионов жизней и несказанных страданий.	79e52b767d06133772c1406a2f58044b099d3762b5c61f76a2b9d032de52a651	ru	grammar-or-spelling
В существующем процессе взаимодействие устроено следующем образом	7a177d4b75d69b12a2390f6507de7d605dca6a248fc1c24dda4325cbb52787dd	ru	grammar-or-spelling
Поэтому мы приветствуем идею проведения этого заседание.	74f25b1e9ac96bdc1300ce1e50fcd2e1f019eda42640ce63bb25e977345af89d	ru	grammar-or-spelling
Преодолеть предстоит немало препятствия.	787c42043fe12f46b5a2796e8c4f79b7205804d29645e305f16b7d5ed0f7bf64	ru	grammar-or-spelling
Эта борьбе стоила нашему народу миллионов жизней и несказанных страданий.	79e52b767d06133772c1406a2f58044b099d3762b5c61f76a2b9d032de52a651	ru	grammar-or-spelling
Однако, как отметил Его Превосходительство президент Науру, изменить образ жизни людей не просто.	7ec67bc2ac26baf482f2f8be660c7577c2bd0a762f17893c82eccac03cceed8f	ru	grammar-or-spelling
Глобализованный мира всегда создавал проблемы для Африки и развивающегося мира.	8254364728e615fc2639f56dad9959a507ef0d0d5220e58f254b59edcbf90ad0	ru	grammar-or-spelling
Демократическая Республика Конго поддерживаем мирные отношения со всеми своими соседями.	8190d2d78840b726cd3e28756efea27f06b1d33be949e9521596d8dbd4f051ee	ru	grammar-or-spelling
Демократическая Республика Конго поддерживаем мирные отношения со всеми своими соседями.	8190d2d78840b726cd3e28756efea27f06b1d33be949e9521596d8dbd4f051ee	ru	grammar-or-spelling
По этому мы не жалеем усилий, расширяя охват обеспечения обслуживанием самого высокого качества.	84d0e0ca5c56ac19982fe0f50f04ee07c58d1a2fd36099bbcf1e1d3f3e736a54	ru	grammar-or-spelling
И эта отговорка в деле таком важном рассердила его.	81c8395965d4500570c5ad4c6576d6b9d0133178406d1d1e49f0d626d5092ebd	ru	grammar-or-spelling
Эта борьбе стоила нашему народу миллионов жизней и несказанных страданий.	79e52b767d06133772c1406a2f58044b099d3762b5c61f76a2b9d032de52a651	ru	grammar-or-spelling
Поэтому мир попрежнему переживает огромные и растущие проблемы, связанные с этой эпидемии.	83a5558aa630156d9e06119dc5110af75480835a63074bbb8a015e865fce1cee	ru	grammar-or-spelling
Это новый метод, пусть и в зачаточном состоянии, получает очень мало внимания.	88010101bcfd15e6a22477ec015f95f849f906d1a4a536c6256ef50549df7385	ru	??? ---> ????
Каждый хвастал, предлагал свои мнения и свободно оспоривал Пугачева.	8bb86f5e0b357136577f216983d4f00b3bab7cfd2ba1afc3e68be6e37e6fe232	ru	grammar-or-spelling
Глобальный экономический кризис попрежнему носит острый характер.	879e9718656ba644127056ec5fa11f5f8f30c307df7a5749e548f5071bc2f850	ru	grammar-or-spelling
Глобальный экономический кризис попрежнему носит острый характер.	879e9718656ba644127056ec5fa11f5f8f30c307df7a5749e548f5071bc2f850	ru	?????????? --> ??-????????
Именно так необходимо добиваться счастье.	8a89971896f20276a33ba69057f774d09a750a4aecb90a768202b788a8806cb0	ru	grammar-or-spelling
Революционное развитие науки и техники способствовали глубоким преобразованиям человеческого общества.	9258d4c15bfc99c50c87dc1be16a543446424938a916fa92e5dbb4fbd8d67dbf	ru	grammar-or-spelling
Разоружение и контроль над вооружениями являются основой любой глобальной системы безопасности.	9343f36c837a2f5a08cb805caecea3a9320d08b9d4afe2630491f97254dc9214	ru	grammar-or-spelling
Могу ли я считать, что Генеральная Ассамблея постановляет назначить этого кандидата?	95ce22d195a53f9a9a5ed7431d38f3bd7e99f7bc1c514263231be94fde9a352f	ru	different-language
Мы должны оставаться верными идеалам Организации Объединенных Наций.	94c560e9aa63818fcf810967d5271f84ad7cbdff3d89eeef7df028135c4fe5f5	ru	different-language
Именно этим нам и предстоит заняться в Первом комитете.	94c8f7266fef88223435300d6fb555d217bc6e31789f0c244c69b1687cdcbd6f	ru	different-language
Нельзя больше откладывать возобновление работы Конференции.	958615b7118eaf3f91807b1a3f401dc012c6f79239957220c750ff43f57dcc01	ru	different-language
Мы понимаем и уважаем взгляды Мексики и причины, лежащие в основе ее поправок.	95a1c24fa36d8bb0c2dbc6514dfc0065b7d5ad56fe9d3d20caa0c20c088775bf	ru	different-language
Для установки обновлений операционной системы необходимо перезагрузить компьютер пользователя	40a5e701debb535a44b36e680f56e124850ee445f42d6b83141f85b48a91d1c8	ru	different-language
Они должна провести ряд надстроек на операционной системой хоста	8a6cce5fee9f1e70c86f6bf3aebbe1603617a03f4596c64f681a590ab5e966fa	ru	grammar-or-spelling
А конечном счете это неотъемлемая часть реализации фундаментального принципа человеческого достоинства.	9481d9ea29085f7c8d74cfb7d406bcccfaa0ba29d4448cd0c5a2028a4caf5435	ru	grammar-or-spelling
А конечном счете это неотъемлемая часть реализации фундаментального принципа человеческого достоинства.	9481d9ea29085f7c8d74cfb7d406bcccfaa0ba29d4448cd0c5a2028a4caf5435	ru	? ???????? ????? --> ? ? ???????? ?????
И это можно и должно сделать.	85cdf3c1f6fdda52a78950bf00981a723cad2411fb505d37972adfc2c765217e	ru	different-language
Поэтому нам предстоит еще много сделать для обеспечения соблюдения действующих правил.	9a23ce0b656d7985eb6f2bb13a48bcb9b71de1ba32533348efc2f0ad3eca8660	ru	?????? ????
Точно может быть какое-нибудь направление и борьба в бесконечном!	910457414728fff0281e795845ef457e260245db53639932eae92342048e760d	ru	different-language
Мы с нетерпением ожидаем принятия проекта резолюции консенсусом.	99ef9fc431a323efcee28ae11de2aca839e48091ef87146b3d2a2c5befebc1ac	ru	different-language
Доступ к интранету осуществляется через облачное рабочее пространство	652ed261903d85b52e1e2e21687bb5b7903b118d6f43403100be31b6ee462d8c	ru	grammar-or-spelling
Недооценивать проблемы Восточного Востока мы не можем.	9c11eaaeaeab0540b9280a77a0fb317c89c95ecb98a4655260373c2f350d7fdc	ru	grammar-or-spelling
Доступ к интранету осуществляется через облачное рабочее пространство	652ed261903d85b52e1e2e21687bb5b7903b118d6f43403100be31b6ee462d8c	ru	grammar-or-spelling
Мы разделяем обеспокоенность международного сообщества по поводу гуманитарных последствий безответственного применения кассетных.	9d65a82995586fbfab99e684275424eadaff7715241e97d1350c49ae566256f5	ru	grammar-or-spelling
При этом в нашей реакции на нынешние вызовы мы не должно ограничиваться только словами.	a623fe5e4a614b02b9d53eff4075d9b7c4c7b9ec2a30835f53cd09888ef022e3	ru	grammar-or-spelling
Для установки обновлений операционной системы узлы кластера не потребуется останавливать все приложения пользователя	a239d4f25120b6f60ba3f56e5e7ca2cfb09d005481bafe5a764e726cad8a6c61	ru	grammar-or-spelling
Однако мы должны добиться того, чтобы работа Организация Объединенных Наций приносила конкретные результаты.	9bdbe0a0bf816221fd98477769a56bc21b8c596927a148761e0ae412b52c4b2b	ru	grammar-or-spelling
Мы рады принять на своей территории такие учения — первые, которые будут проведены в Азии.	a731b3ee0def4d06816ccbcea9973b229c7957834cf2fed17cac94df4e218c0b	ru	different-language
Программа установки либо сгенерирует случайный пароль, либо будет использоваться указанный хэш	a319ccf941cad5f6819d151b18a9771d81701e35025e5cab5598915ecb529a99	ru	different-language
– Неправда, ей-богу, неправда! Я знаю все, я все вам расскажу.	6c356e1f766a54b943fb99e7fd6fe62c55163659f820a868111258a80033fef6	ru	different-language
Я подослал ее вызвать тихонько Акулину Памфиловну.	c6a448e59a0c9de8698166ebdedd2f62c58918c85573caea3209e29380d8101c	ru	??????
Повторяю: в этом проекте резолюции не содержится обвинений или осуждений в адрес какойлибо стороны.	b42da5e6d2f81fe2b43e8255aeed6ecdb0005324a017ab6452f31eb9b550d7e7	ru	grammar-or-spelling
– Ручаюсь вам за успех, – отвечал я с жаром.	36f2d537d7714a0a796b6a7d2df33f45bf8fb60846210dd955c39a8552589949	ru	grammar-or-spelling
«Ох, батюшка ты мой Петр Андреич! – отвечал он.	f2ac13311dc7aa1c67d0f45eb80a2c5ac50e98dc2a4d6b6ba8057fe7ac791586	ru	grammar-or-spelling
Век не забуду ваших милостей».	5539115c8ee7fe4f226c3154f2460a5dc6128f96ca9935567a43c15e62aeeb17	ru	grammar-or-spelling
Она не старуха.	b647e68c0e76a5b1e09a4e1cc61f915109e22e5ef5bb9083d9958064f823a068	ru	different-language
Разработать технологию оркестрации и поддержки пользовательских приложений в серверной среде	ee64dc001cc89445418a345000c67aa27da32013a07c6570efbb94c732f6e6f6	ru	different-language
– Давно ли из Белогорской?»	8fc62ebb3ca1d5800e6da00faa7c8e96b84373f5a7d60bdf0292de6b0a545285	ru	different-language
– Сорок не надо! – решительно отказался Георгий.	210a342547e1d982329dddd00cf3d78a8684a18a5f45d73c9e7cd3a477501990	ru	different-language
Сами приложения работают также, как и раньше	d07bbbbbd602db7b29c3c05a3cc6075fc6d605a4c67360c77d2c64fb396f9ecf	ru	grammar-or-spelling
Во-первых, это состояние мирового рыбного хозяйства.	dfefad1780cab458a09b8d797df7872d980894b1ae68889acc20e1568641e633	ru	"?????????? ?.?. ???????? ?? ""?? ????"""
Мы также приветствуем приверженность Генерального секретаря решению этой важной задачи.	e709cb73866c3e7dbfacbbb582a4a10646dfc1e72ea1b9f9115631d2ca9efc66	ru	difficult-pronounce
Сереневенюсенькая глазовыкалупывательница с преподвыподвертом.	da1fcc2c97435f50bcefa863df6b2e3b9697de19601d859fefd010f09c75a4e2	ru	difficult-pronounce
На этом завершается египетское председательство на Конференции по разоружению.	e6d826a849933042f6c4402a6b0dec9ea1269f880da18be337b96d6005b6dd9a	ru	offensive-language
На этом завершается египетское председательство на Конференции по разоружению.	e6d826a849933042f6c4402a6b0dec9ea1269f880da18be337b96d6005b6dd9a	ru	grammar-or-spelling
На этом завершается египетское председательство на Конференции по разоружению.	e6d826a849933042f6c4402a6b0dec9ea1269f880da18be337b96d6005b6dd9a	ru	different-language
На этом завершается египетское председательство на Конференции по разоружению.	e6d826a849933042f6c4402a6b0dec9ea1269f880da18be337b96d6005b6dd9a	ru	difficult-pronunciation
Наступило молчание по крайней мере на полминуты.	e77b30aa4de5653165bb28cc4bcff5122f08b01cb54dcd2b7bf64e4d4ea09129	ru	grammar-or-spelling
Хорош якут. Ви удивлены? Я чшлен экспедиции изучений Арктики Английски королевски географически общества.	e49c6e215eb2cfe49b4107fed42f8034c0f127f638681d1c7042dc922b8ffc0e	ru	grammar-or-spelling
Я искал глазами тела комендантши.	7374d101adf36c721d52fe8283c5dda96838a743a9543d22a4313eb68da4226e	ru	different-language
Такие поступления должны также переводиться Палестинской администрации на регулярной основе.	ecd0d6738af76b7da77f40b6567958cd5f2ee870e89b37d5cd972c0389942eba	ru	different-language
Мы должным образом инкорпорируем ваше предложение, когда получим его в письменном виде.	ecd744972b70667351a780b58ada7a482bb77f118efc10fff255fa0f2f758fb9	ru	different-language
Все солдаты взяты в полон.	c128572e40bdf1d195853a6082b803e3500d9268fd2bd4852c4baacf5048cb79	ru	different-language
Одним из неотъемлемых компонентов процесса реформирования Совета является учет интересов каждой региональной группы.	ee922ed8ed905da76906a279f6e1e5a90bd2bf03ec35745cc621ecac73c64769	ru	different-language
Середи поля хоромами высокими	eefca2a83c3e759e28e016e0fd18988f68b7af4e11bb682e4bfb88d9413ab3e0	ru	different-language
Всего в нескольких шагах от этой трибуны — в вестибюле для посетителей — развернута передвижная выставка.	ee8d2c584cd870a480cddd7b30c8f4f007b6a62ce5ec4a89a8d8667fee2e42e4	ru	different-language
Передо мною стоял Савельич со свечкою в руках.	0d10bef09b924b2ec474f133137671e09a3a60cc5efbbead93634df9da60ceec	ru	different-language
Теперь станем продолжать собирание голосов.	9da021df172c1388002341bdd631968e4ad6c7533f4779158a4bcece87861a1c	ru	different-language
Сегодня мы становимся свидетелями новых случаев реализации народом этого неотъемлемого права.	ef27f73c706eb5fe9d30cd499326f9cf901134ad7fb8bf11ce14b61d8a5e27c0	ru	different-language
Украина привержена делу выполнения обязательств по достижению национальных целей в области развития.	f0a869dddcfc42a663437c145f1415b551023bfae971dc2604c8b3712444413f	ru	different-language
– Швабрин сказал тебе правду, – отвечал я с твердостию.	29b8a67dc87455104fd3ec15f28894fc72a680622ca6b15d5aaf379ba1c13df1	ru	grammar-or-spelling
Вахмистр повел меня к майору.	466c2c1d25bd56899c31ba91b5be9ac6105873cbd0cfe31f0dd400d02ca25465	ru	offensive-language
Ядерное разоружение остается высочайшим приоритетом Корейской Народно-Демо-кратической Республики.	f1ffa36072c0c3aa8ce39443630d9348187ad19a9436f994e1f67c0f19b7b73a	ru	grammar-or-spelling
Только связа одна.	4a36ea5f78f1cfc4c42d0b3bbf1c94082455a3434890bca0ee9ad36c63a489c5	ru	grammar-or-spelling
Левин Взял косу и стал примериваться.	f3e1a34b547a1a048efde16303fb521776ddcc40521ea88fdeb8eb796d1df03c	ru	grammar-or-spelling
Слышь, дубина! Почему ты обращаешь на меня внимание	31dba3a842f3a439fe8fa5c62bfbb029a5c86eb4db2e16846e6992a365df3dcf	ru	grammar-or-spelling
Вороне где-то бог послал кусочек сыру;	45ccf67c93bce845af4b542b21889cea18359d7d165f0d999dfbb12d86a5696e	ru	grammar-or-spelling
У женщин между ног пахнет значительно лучше.	44b2319df145d8a2f089956968dfd4047e7d33c9bf5b6ab6499041e139e2ee44	ru	grammar-or-spelling
С этими словами маляр слез с люльки и прыгнул в комнату.	f5dc06dcb9b3ebd35d40095fbc0c3c270c5b5ce08c245e36eec4a2e3a7cd0f19	ru	offensive-language
По крайней мере, она не понимала, когда была очень молода.	04b7ac0678198512fffd7aaa27b9c9f185b9b0719e794efff0c939f35427dbb8	ru	different-language
Я больше не могу терпеть это дерьмо.	3d034fe87e36dc6999b4ab1b0f0d4a90a85ec5ace4ece8d14c9c3ec11f6daf29	ru	offensive-language
У женщин между ног пахнет значительно лучше.	44b2319df145d8a2f089956968dfd4047e7d33c9bf5b6ab6499041e139e2ee44	ru	offensive-language
Из под коряги выплывает щука и кусает жену за пятку.	90b94d77e47bebdfb2019ed9359db66256a058efea6e0e0eaa4c447067217dc5	ru	grammar-or-spelling
Только едва ли.	991ad3428ec9116043d36291e72efffc9d6eba9e91e726c3bba7157b373ad856	ru	difficult-pronounce
Нет конфет, то грязного мороженого.	b4e69efea5533c655e30b325b232a7469e1ef43fe605b4a105f4ca3f1b11ad46	ru	grammar-or-spelling
И эта раздражило Левина.	c58515254eb68d952edd6c1c2d03424a486a259507c14406b27b607afe24e0e6	ru	grammar-or-spelling
На правой ноге я качал сына, и он смеялся, а теперь.	c727942e39cdc95aa7e581896d034ef87ea7c06b2eb2dffb8bd6ec11c129e956	ru	grammar-or-spelling
которая	c26d94bf408b9ab1713f81b750ec70e1538f6349063868e41eba110700dad1fa	ru	offensive-language
Мы это видим....	d38680d9933c4fd022b8f8bb880728857ddf42dcd3547a4aed988acfba087cc8	ru	grammar-or-spelling
Но... — он помолчал в раздумьи, открыть ли или не открыть ему свое чувство.	dafc624941ace9da05c955b63450a67dd700b3889de3ff02e42a7494fc944010	ru	grammar-or-spelling
«Недалече, – отвечал он.	c7e8f0e553ee5df4fd4fc07cca66d8db85a8f79458348a558e96ff4234603ceb	ru	grammar-or-spelling
Прибежал туда а там всё так же как и у нас.	de9ef682553d67a1c8fb5c156279aa8acdf4daf84566c1ad01ba4699a958ac94	ru	grammar-or-spelling
Я не знаю, зачем ба.	debe11e84184fa04e2f66f1578f1a6119ea4cd70f843b7abfd2f7266574363d5	ru	grammar-or-spelling